DEPTH,LFP_AI,LFP_AI_B
3954.1704,8228.2734,8228.2734
3954.323,8150.188,8150.188
3954.4753,8213.1309,8213.1309
3954.6277,8508.6719,8508.6719
3954.78,8660.8994,8660.8994
3954.9326,8749.9463,8749.9463
3955.085,8909.3252,8909.3252
3955.2373,8991.6963,8991.6963
3955.3896,8826.2646,8826.2646
3955.542,8423.3398,8423.3398
3955.6946,8285.1982,8285.1982
3955.8469,7998.5649,7998.5649
3955.9993,7907.144,7907.144
3956.1516,7899.8672,7899.8672
3956.3042,7857.8682,7857.8682
3956.4565,7906.5151,7906.5151
3956.6089,7956.1401,7956.1401
3956.7612,7988.9482,7988.9482
3956.9138,8020.123,8020.123
3957.0662,7978.1069,7978.1069
3957.2185,7999.8369,7999.8369
3957.3708,8091.2451,8091.2451
3957.5232,8112.167,8112.167
3957.6758,8046.7012,8046.7012
3957.8281,8034.5659,8034.5659
3957.9805,8031.6899,8031.6899
3958.1328,8032.7148,8032.7148
3958.2854,8058.0239,8058.0239
3958.4377,8085.186,8085.186
3958.5901,8041.1582,8041.1582
3958.7424,7934.355,7934.355
3958.895,7941.6802,7941.6802
3959.0474,8028.915,8028.915
3959.1997,8117.918,8117.918
3959.3521,8175.2021,8175.2021
3959.5044,8278.3428,8278.3428
3959.657,8443.1104,8443.1104
3959.8093,9093.0684,9093.0684
3959.9617,9492.6055,9492.6055
3960.114,9280.2998,9280.2998
3960.2666,9031.1885,9031.1885
3960.4189,8966.1992,8966.1992
3960.5713,8678.9863,8678.9863
3960.7236,8507.0645,8507.0645
3960.8762,8495.0918,8495.0918
3961.0286,8460.1309,8460.1309
3961.1809,8444.7803,8444.7803
3961.3333,8441.5479,8441.5479
3961.4856,8537.9609,8537.9609
3961.6382,8580.1777,8580.1777
3961.7905,8502.2129,8502.2129
3961.9429,8418.877,8418.877
3962.0952,8458.9463,8458.9463
3962.2478,8437.4717,8437.4717
3962.4001,8493.6064,8493.6064
3962.5525,8600.6602,8600.6602
3962.7048,8705.4844,8705.4844
3962.8574,9362.6084,9362.6084
3963.0098,9886.6855,9886.6855
3963.1621,9756.5449,9756.5449
3963.3145,9170.6279,9170.6279
3963.4668,8938.8467,8938.8467
3963.6194,8766.6543,8766.6543
3963.7717,8677.2549,8677.2549
3963.9241,8561.8711,8561.8711
3964.0764,8544.4131,8544.4131
3964.229,8522.8418,8522.8418
3964.3813,8657.1777,8657.1777
3964.5337,8820.7012,8820.7012
3964.686,8857.2334,8857.2334
3964.8386,8859.9678,8859.9678
3964.991,8811.6562,8811.6562
3965.1433,8820.9639,8820.9639
3965.2957,8820.0283,8820.0283
3965.448,8680.1191,8680.1191
3965.6006,8517.5791,8517.5791
3965.7529,8370.8721,8370.8721
3965.9053,8358.21,8358.21
3966.0576,8281.6172,8281.6172
3966.2102,8329.2695,8329.2695
3966.3625,8320.0791,8320.0791
3966.5149,8273.4277,8273.4277
3966.6672,8230.8389,8230.8389
3966.8198,8318.999,8318.999
3966.9722,8480.7939,8480.7939
3967.1245,8557.4619,8557.4619
3967.2769,8636.3984,8636.3984
3967.4292,8643.6074,8643.6074
3967.5818,8649.0518,8649.0518
3967.7341,8563.1064,8563.1064
3967.8865,8350.543,8350.543
3968.0388,8235.3535,8235.3535
3968.1914,8230.4746,8230.4746
3968.3438,8166.4082,8166.4082
3968.4961,8272.5498,8272.5498
3968.6484,8277.0996,8277.0996
3968.801,8314.9072,8314.9072
3968.9534,8312.0391,8312.0391
3969.1057,8790.6377,8790.6377
3969.2581,10092.96,10092.96
3969.4104,10719.8096,10719.8096
3969.563,10681.75,10681.75
3969.7153,9358.373,9358.373
3969.8677,7646.8921,7646.8921
3970.02,7157.3198,7157.3198
3970.1726,7023.9619,7023.9619
3970.325,7459.7891,7459.7891
3970.4773,7632.9731,7632.9731
3970.6296,7756.438,7756.438
3970.7822,8273.4912,8273.4912
3970.9346,9108.2109,9108.2109
3971.0869,9251.9424,9251.9424
3971.2393,8673.2529,8673.2529
3971.3916,8539.8984,8539.8984
3971.5442,8490.1572,8490.1572
3971.6965,8458.3721,8458.3721
3971.8489,8255.6738,8255.6738
3972.0012,7932.2139,7932.2139
3972.1538,7877.3242,7877.3242
3972.3062,7919.4458,7919.4458
3972.4585,7921.291,7921.291
3972.6108,7943.3721,7943.3721
3972.7634,8009.5811,8009.5811
3972.9158,8055.3232,8055.3232
3973.0681,8090.1021,8090.1021
3973.2205,8059.1289,8059.1289
3973.3728,8243.1631,8243.1631
3973.5254,8707.3486,8707.3486
3973.6777,8582.6758,8582.6758
3973.8301,8491.9775,8491.9775
3973.9824,8500.6309,8500.6309
3974.135,8915.7598,8915.7598
3974.2874,8905.5127,8905.5127
3974.4397,9025.1982,9025.1982
3974.592,9146.7285,9146.7285
3974.7446,9069.5918,9069.5918
3974.897,8895.7637,8895.7637
3975.0493,8621.3096,8621.3096
3975.2017,8372.0166,8372.0166
3975.354,8254.8223,8254.8223
3975.5066,8218.1328,8218.1328
3975.6589,7919.3989,7919.3989
3975.8113,7718.6782,7718.6782
3975.9636,7948.416,7948.416
3976.1162,8098.2388,8098.2388
3976.2686,8153.3101,8153.3101
3976.4209,8431.582,8431.582
3976.5732,8361.9209,8361.9209
3976.7258,8378.7578,8378.7578
3976.8782,8344.5312,8344.5312
3977.0305,8370.1133,8370.1133
3977.1829,8392.7568,8392.7568
3977.3352,8293.6709,8293.6709
3977.4878,8297.0635,8297.0635
3977.6401,8201.707,8201.707
3977.7925,8162.2871,8162.2871
3977.9448,8113.1582,8113.1582
3978.0974,8122.2109,8122.2109
3978.2498,8194.0039,8194.0039
3978.4021,8201.9619,8201.9619
3978.5544,8215.6152,8215.6152
3978.707,8171.1812,8171.1812
3978.8594,8180.6582,8180.6582
3979.0117,8151.2261,8151.2261
3979.1641,8164.458,8164.458
3979.3164,8214.2021,8214.2021
3979.469,8188.064,8188.064
3979.6213,8185.813,8185.813
3979.7737,8059.73,8059.73
3979.926,7916.064,7916.064
3980.0786,8231.3633,8231.3633
3980.231,8180.1968,8180.1968
3980.3833,8339.9678,8339.9678
3980.5356,8320.3682,8320.3682
3980.688,8240.9072,8240.9072
3980.8406,8257.418,8257.418
3980.9929,8302.1465,8302.1465
3981.1453,8525.6055,8525.6055
3981.2976,8612.8291,8612.8291
3981.4502,9101.6748,9101.6748
3981.6025,10923.4404,10923.4404
3981.7549,11774.75,11774.75
3981.9072,12308.2598,12308.2598
3982.0598,11359.9502,11359.9502
3982.2122,10673.2402,10673.2402
3982.3645,10048.2002,10048.2002
3982.5168,9001.3389,9001.3389
3982.6692,8537.877,8537.877
3982.8218,8471.334,8471.334
3982.9741,8485.7256,8485.7256
3983.1265,8501.8467,8501.8467
3983.2788,8615.2217,8615.2217
3983.4314,8649.0195,8649.0195
3983.5837,8624.8789,8624.8789
3983.7361,8775.2676,8775.2676
3983.8884,8711.2969,8711.2969
3984.041,8541.916,8541.916
3984.1934,8505.1885,8505.1885
3984.3457,8439.8389,8439.8389
3984.498,8344.877,8344.877
3984.6504,8383.5215,8383.5215
3984.803,8651.3975,8651.3975
3984.9553,9342.6748,9342.6748
3985.1077,9410.4941,9410.4941
3985.26,9063.8887,9063.8887
3985.4126,9164.3682,9164.3682
3985.5649,8958.4131,8958.4131
3985.7173,9275.6484,9275.6484
3985.8696,10708.7402,10708.7402
3986.0222,11329.21,11329.21
3986.1746,11664.4102,11664.4102
3986.3269,11180.5898,11180.5898
3986.4792,10008.2402,10008.2402
3986.6316,9593.46,9593.46
3986.7842,9145.5107,9145.5107
3986.9365,8766.582,8766.582
3987.0889,8138.3262,8138.3262
3987.2412,7643.1328,7643.1328
3987.3938,7428.8369,7428.8369
3987.5461,7708.6792,7708.6792
3987.6985,7771.166,7771.166
3987.8508,7837.166,7837.166
3988.0034,7816.0068,7816.0068
3988.1558,7756.5298,7756.5298
3988.3081,7769.8008,7769.8008
3988.4604,7664.3892,7664.3892
3988.6128,7481.0532,7481.0532
3988.7654,7446.8579,7446.8579
3988.9177,7443.834,7443.834
3989.0701,7701.2012,7701.2012
3989.2224,7820.6641,7820.6641
3989.375,8012.8589,8012.8589
3989.5273,8090.9438,8090.9438
3989.6797,8212.5322,8212.5322
3989.832,8333.2051,8333.2051
3989.9846,8368.1719,8368.1719
3990.137,8366.7021,8366.7021
3990.2893,8570.5234,8570.5234
3990.4417,9063.9912,9063.9912
3990.594,9377.792,9377.792
3990.7466,9339.3369,9339.3369
3990.8989,9280.1436,9280.1436
3991.0513,8968.3506,8968.3506
3991.2036,8848.209,8848.209
3991.3562,8783.6387,8783.6387
3991.5085,8845.2188,8845.2188
3991.6609,9324.4492,9324.4492
3991.8132,9864.9678,9864.9678
3991.9658,10120.2305,10120.2305
3992.1182,10229.79,10229.79
3992.2705,9139.3135,9139.3135
3992.4229,9070.5557,9070.5557
3992.5752,9075.7119,9075.7119
3992.7278,8955.2715,8955.2715
3992.8801,8900.5342,8900.5342
3993.0325,8922.3496,8922.3496
3993.1848,8854.8398,8854.8398
3993.3374,8794.5059,8794.5059
3993.4897,8808.9385,8808.9385
3993.6421,8726.5576,8726.5576
3993.7944,8691.1094,8691.1094
3993.947,8703.6953,8703.6953
3994.0994,8708.5537,8708.5537
3994.2517,8599.9072,8647.6904
3994.4041,8678.8848,8726.8047
3994.5564,8884.7002,8884.7002
3994.709,8944.4561,8944.4561
3994.8613,9073.2168,9073.2168
3995.0137,9310.9512,9310.9512
3995.166,9011.1758,9011.1758
3995.3186,8893.6318,8893.6318
3995.4709,8768.5029,8768.5029
3995.6233,8686.4277,8686.4277
3995.7756,8697.334,8793.1738
3995.9282,8879.4678,9074.1797
3996.0806,9019.1465,9214.2656
3996.2329,9113.2959,9307.6973
3996.3853,9407.7598,9407.7598
3996.5376,10520.0195,10520.0195
3996.6902,12630.6201,12630.6201
3996.8425,13361.6299,13361.6299
3996.9949,13381.2598,13381.2598
3997.1472,12735.9805,12735.9805
3997.2998,10987.5,10987.5
3997.4521,10487.1299,10487.1299
3997.6045,10226.21,10226.21
3997.7568,9727.252,9727.252
3997.9094,9130.1885,9130.1885
3998.0618,8845.4912,8845.4912
3998.2141,8596.2539,8596.2539
3998.3665,8581.8672,8725.5635
3998.5188,8626.7549,8917.5059
3998.6714,8446.2383,8635.6104
3998.8237,8516.7549,8658.2959
3998.9761,8301.4102,8301.4102
3999.1284,8227.1885,8227.1885
3999.281,9653.3008,9653.3008
3999.4333,10197.5195,10197.5195
3999.5857,9661.1191,9661.1191
3999.738,9584.3516,9584.3516
3999.8906,9374.1445,9374.1445
4000.043,9032.8154,9032.8154
4000.1953,9011.5967,9011.5967
4000.3477,8969.8711,8969.8711
4000.5,9183.3535,9183.3535
4000.6526,9240.3828,9240.3828
4000.8049,9164.0166,9164.0166
4000.9573,9159.7764,9159.7764
4001.1096,8917.1973,8917.1973
4001.2622,8684.4873,8779.2861
4001.4146,8632.001,8870.5967
4001.5669,8661.04,8947.5996
4001.7192,8713.2314,8854.7764
4001.8718,9267.9014,9413.6299
4002.0242,10283.1904,10283.1904
4002.1765,10418.2598,10418.2598
4002.3289,9975.8818,9975.8818
4002.4812,9588.2422,9588.2422
4002.6338,9466.4473,9466.4473
4002.7861,9129.3008,9129.3008
4002.9385,8922.7764,8922.7764
4003.0908,8628.9941,8628.9941
4003.2434,8814.5576,8814.5576
4003.3958,9179.502,9478.1465
4003.5481,9068.5645,9265.1309
4003.7004,8943.7568,9040.6807
4003.853,8560.251,8560.251
4004.0054,8537.9365,8537.9365
4004.1577,8655.6641,8702.7822
4004.3101,9039.124,9284.7979
4004.4624,9185.8691,9534.7363
4004.615,9059.0771,9304.1885
4004.7673,8981.209,9272.9355
4004.9197,8667.6035,8903.5225
4005.072,8687.5527,8971.71
4005.2246,8521.1846,8707.2734
4005.377,8195.0479,8195.0479
4005.5293,8312.6035,8312.6035
4005.6816,8641.9971,8641.9971
4005.8342,8826.8721,8826.8721
4005.9866,8781.5508,8781.5508
4006.1389,8878.5674,8878.5674
4006.2913,9483.2314,9582.3379
4006.4436,10385.0996,10385.0996
4006.5962,10462.0898,10462.0898
4006.7485,9927.2637,9927.2637
4006.9009,9833.4199,9833.4199
4007.0532,9702.8438,9702.8438
4007.2058,9431.5713,9431.5713
4007.3582,9327.8594,9327.8594
4007.5105,9170.7412,9170.7412
4007.6628,9055.3281,9055.3281
4007.8154,9077.6533,9077.6533
4007.9678,9305.5488,9305.5488
4008.1201,9800.7031,9800.7031
4008.2725,9836.4541,9836.4541
4008.4248,9690.3799,9690.3799
4008.5774,8964.8213,8964.8213
4008.7297,8857.0498,8857.0498
4008.8821,8867.7812,8867.7812
4009.0344,8917.9102,8917.9102
4009.187,9008.1523,9008.1523
4009.3394,9425.8867,9425.8867
4009.4917,9896.8467,9896.8467
4009.644,10672.0801,10672.0801
4009.7966,10408.3096,10408.3096
4009.949,10371.9102,10371.9102
4010.1013,10272.46,10272.46
4010.2537,9559.7529,9559.7529
4010.406,9261.5469,9261.5469
4010.5586,8889.0967,8889.0967
4010.7109,8413.6846,8413.6846
4010.8633,8281.8086,8281.8086
4011.0156,8293.2773,8293.2773
4011.1682,8105.4282,8105.4282
4011.3206,8090.0752,8090.0752
4011.4729,8018.9502,8018.9502
4011.6252,7827.8672,7827.8672
4011.7776,7961.001,7961.001
4011.9302,9302.5518,9302.5518
4012.0825,9607.7324,9607.7324
4012.2349,9951.3252,9951.3252
4012.3872,9971.4004,9971.4004
4012.5398,10783.54,10783.54
4012.6921,10657.5996,10657.5996
4012.8445,10387.9902,10387.9902
4012.9968,9324.8965,9324.8965
4013.1494,9260.3252,9260.3252
4013.3018,9212.5215,9212.5215
4013.4541,9349.6611,9349.6611
4013.6064,10233.0898,10233.0898
4013.7588,11478.4004,11478.4004
4013.9114,11966.6602,11966.6602
4014.0637,13021.5703,13021.5703
4014.2161,12444.3203,12444.3203
4014.3684,10928.6504,10928.6504
4014.521,10638.54,10638.54
4014.6733,9948.7598,9948.7598
4014.8257,9462.3975,9462.3975
4014.978,8900.5439,8900.5439
4015.1306,8555.3535,8555.3535
4015.283,9200.6445,9200.6445
4015.4353,10068.0195,10068.0195
4015.5876,10464.3398,10464.3398
4015.74,9536.9395,9536.9395
4015.8926,9090.3213,9090.3213
4016.0449,8956.751,8956.751
4016.1973,8627.9932,8627.9932
4016.3496,8615.8965,8615.8965
4016.5022,8561.9854,8561.9854
4016.6545,8477.6162,8477.6162
4016.8069,8558.4619,8558.4619
4016.9592,8613.5742,8660.5332
4017.1118,9075.2871,9418.9473
4017.2642,9183.5098,9627.3848
4017.4165,9157.3418,9596.9131
4017.5688,9380.7227,9823.5137
4017.7212,9866.5615,9866.5615
4017.8738,10535.7598,10535.7598
4018.0261,10825.4805,10825.4805
4018.1785,10338.6299,10338.6299
4018.3308,9763.7773,9763.7773
4018.4834,9260.8574,9260.8574
4018.6357,9226.1523,9226.1523
4018.7881,9135.415,9135.415
4018.9404,9132.4395,9132.4395
4019.093,9011.3916,9011.3916
4019.2454,8744.6768,8744.6768
4019.3977,8517.6465,8517.6465
4019.55,8120.1279,8211.8096
4019.7024,8039.2852,8224.4805
4019.855,7960.3882,8192.7861
4020.0073,7840.6851,8071.3901
4020.1597,7718.623,7948.0259
4020.312,7732.0508,7962.4482
4020.4646,7750.2788,7980.5791
4020.6169,7809.1519,7993.1528
4020.7693,8369.1787,8806.6973
4020.9216,9504.4902,9504.4902
4021.0742,9549.7354,9549.7354
4021.2266,9190.0186,9288.998
4021.3789,8589.5449,8589.5449
4021.5312,8633.4199,8633.4199
4021.6836,8604.4561,8604.4561
4021.8362,8835.5811,8835.5811
4021.9885,8656.8135,9150.8252
4022.1409,8794.8799,9392.707
4022.2932,9653.1152,9653.1152
4022.4458,10469.7803,10469.7803
4022.5981,9880.4883,9880.4883
4022.7505,10398.1299,10398.1299
4022.9028,10924.7803,10924.7803
4023.0554,10609.0303,10609.0303
4023.2078,10896.46,10896.46
4023.3601,10799.1699,10799.1699
4023.5125,11019.4102,11019.4102
4023.6648,11122.21,11122.21
4023.8174,11131.3701,11131.3701
4023.9697,10422.3896,10422.3896
4024.1221,10228.5303,10228.5303
4024.2744,10155.0098,10155.0098
4024.427,9780.5518,9780.5518
4024.5793,9720.4121,9720.4121
4024.7317,9635.1924,9635.1924
4024.884,9453.0098,9453.0098
4025.0366,9532.5908,9532.5908
4025.189,9605.9326,9605.9326
4025.3413,9521.0791,9521.0791
4025.4937,9551.2852,9551.2852
4025.646,10222.4004,10222.4004
4025.7986,10355.0596,10355.0596
4025.9509,10301.0098,10301.0098
4026.1033,10934.7305,10934.7305
4026.2556,12204.2998,12204.2998
4026.4082,12583.3799,12583.3799
4026.5605,11883.1396,11883.1396
4026.7129,12064.3301,12064.3301
4026.8652,12295.7695,12295.7695
4027.0178,12603.1504,12603.1504
4027.1702,11352.8203,11352.8203
4027.3225,11100.4404,11100.4404
4027.4749,11125.2598,11125.2598
4027.6272,10372.1396,10372.1396
4027.7798,9520.1787,9520.1787
4027.9321,9379.1104,9379.1104
4028.0845,9020.2227,9020.2227
4028.2368,9354.8516,9354.8516
4028.3894,10053.3604,10053.3604
4028.5417,10801.5,10801.5
4028.6941,10705.7598,10705.7598
4028.8464,10102.7002,10102.7002
4028.999,10120.25,10120.25
4029.1514,10114.2998,10114.2998
4029.3037,10193.4297,10193.4297
4029.4561,10206.2803,10206.2803
4029.6084,10137.2803,10137.2803
4029.761,10362.9102,10362.9102
4029.9133,10392.1699,10392.1699
4030.0657,10520.8896,10520.8896
4030.218,9775.0039,9775.0039
4030.3706,9682.7227,9682.7227
4030.5229,9723.4746,9723.4746
4030.6753,10187.2598,10187.2598
4030.8276,11276.46,11276.46
4030.9802,12234.9805,12234.9805
4031.1326,12057.79,12057.79
4031.2849,11994.4004,11994.4004
4031.4373,11098.9004,11098.9004
4031.5896,9211.7686,9211.7686
4031.7422,8970.7754,8970.7754
4031.8945,8618.4785,8618.4785
4032.0469,8364.0762,8364.0762
4032.1992,8294.8428,8294.8428
4032.3518,8198.9014,8245.7422
4032.5042,7931.7778,7931.7778
4032.6565,8079.6401,8172.6348
4032.8088,8146.3472,8287.1035
4032.9614,8354.1846,8690.584
4033.1138,8408.4814,8745.8789
4033.2661,8525.2354,8864.8691
4033.4185,8600.4678,8842.2695
4033.5708,8741.7656,8741.7656
4033.7234,9192.0518,9192.0518
4033.8757,9322.2402,9322.2402
4034.0281,9242.082,9242.082
4034.1804,9109.7061,9109.7061
4034.333,9222.9248,9222.9248
4034.4854,9403.3799,9403.3799
4034.6377,9353.5449,9353.5449
4034.79,9187.0586,9187.0586
4034.9426,9157.0957,9157.0957
4035.095,9402.0947,9402.0947
4035.2473,9826.0908,9826.0908
4035.3997,9950.3965,9950.3965
4035.552,10316.8604,10316.8604
4035.7046,10668.9297,10668.9297
4035.8569,10645.0498,10645.0498
4036.0093,10461.7402,10461.7402
4036.1616,10554.4902,10554.4902
4036.3142,10409.1602,10409.1602
4036.4666,9969.2852,9969.2852
4036.6189,9209.7715,9209.7715
4036.7712,8893.3398,8893.3398
4036.9238,8867.7119,8867.7119
4037.0762,8935.7754,8935.7754
4037.2285,8808.5264,8808.5264
4037.3809,8699.7744,8699.7744
4037.5332,8702.0801,8702.0801
4037.6858,8911.0459,9002.6396
4037.8381,8989.7119,9081.9902
4037.9905,9010.6904,9010.6904
4038.1428,9070.1367,9070.1367
4038.2954,9159.5693,9159.5693
4038.4478,9283.7949,9283.7949
4038.6001,9280.1309,9280.1309
4038.7524,9276.8408,9276.8408
4038.905,9167.3779,9167.3779
4039.0574,9125.1621,9125.1621
4039.2097,9076.4873,9076.4873
4039.3621,9146.3721,9146.3721
4039.5144,9117.1846,9117.1846
4039.667,9158.6729,9158.6729
4039.8193,9329.2324,9329.2324
4039.9717,9323.6064,9323.6064
4040.124,9506.6055,9506.6055
4040.2766,9599.2666,9599.2666
4040.429,9553.5195,9553.5195
4040.5813,9372.6514,9372.6514
4040.7336,9407.3594,9407.3594
4040.8862,9333.4844,9333.4844
4041.0386,9317.498,9317.498
4041.1909,9500.9502,9500.9502
4041.3433,9391.291,9391.291
4041.4956,9483.9561,9483.9561
4041.6482,9335.6689,9335.6689
4041.8005,9242.0312,9242.0312
4041.9529,9294.0986,9294.0986
4042.1052,9291.458,9291.458
4042.2578,9304.0303,9304.0303
4042.4102,9245.2568,9245.2568
4042.5625,9366.1016,9366.1016
4042.7148,9282.8408,9282.8408
4042.8674,9115.2256,9115.2256
4043.0198,9162.3164,9162.3164
4043.1721,9113.5264,9113.5264
4043.3245,9141.6123,9141.6123
4043.4768,9209.1895,9209.1895
4043.6294,9244.167,9244.167
4043.7817,9186.9814,9186.9814
4043.9341,9132.126,9132.126
4044.0864,9142.3438,9142.3438
4044.239,9107.1953,9107.1953
4044.3914,9140.4443,9140.4443
4044.5437,9077.1152,9077.1152
4044.696,9087.1201,9087.1201
4044.8484,9053.833,9053.833
4045.001,9054.8818,9054.8818
4045.1533,9064.2676,9064.2676
4045.3057,9066.5127,9066.5127
4045.458,9025.6504,9025.6504
4045.6106,8954.3145,8954.3145
4045.7629,8908.9844,8908.9844
4045.9153,9040.2979,9040.2979
4046.0676,9279.3174,9279.3174
4046.2202,9291.7266,9291.7266
4046.3726,9412.7764,9412.7764
4046.5249,9748.2656,9748.2656
4046.6772,9784.4531,9784.4531
4046.8296,9715.7686,9814.0078
4046.9822,9375.0537,9470.8604
4047.1345,8945.4961,8945.4961
4047.2869,8821.5264,8821.5264
4047.4392,8737.5957,8737.5957
4047.5918,8797.1387,8797.1387
4047.7441,8898.2422,8898.2422
4047.8965,8893.209,8893.209
4048.0488,8874.7266,8874.7266
4048.2014,8886.374,8886.374
4048.3538,8825.6553,8825.6553
4048.5061,8835.0889,8835.0889
4048.6584,8840.2109,8840.2109
4048.8108,8760.8662,8760.8662
4048.9634,8683.1309,8683.1309
4049.1157,8681.9111,8681.9111
4049.2681,8635.0186,8635.0186
4049.4204,8527.7744,8527.7744
4049.573,8507.5879,8553.2686
4049.7253,8497.1436,8542.7246
4049.8777,8565.8301,8611.6289
4050.03,8643.4355,8643.4355
4050.1826,8576.3857,8576.3857
4050.335,8625.6855,8625.6855
4050.4873,8646.0615,8646.0615
4050.6396,8634.0049,8634.0049
4050.792,8706.749,8706.749
4050.9446,8817.7812,8817.7812
4051.0969,8673.667,8673.667
4051.2493,8944.127,8944.127
4051.4016,9048.0566,9048.0566
4051.5542,8896.4727,8896.4727
4051.7065,8956.3213,8956.3213
4051.8589,8921.2314,8921.2314
4052.0112,8990.7031,8990.7031
4052.1638,8881.1602,8881.1602
4052.3162,8797.7617,8797.7617
4052.4685,8797.0293,8797.0293
4052.6208,8638.0703,8638.0703
4052.7732,8791.3945,8791.3945
4052.9258,8516.8887,8516.8887
4053.0781,8513.6377,8513.6377
4053.2305,8408.499,8408.499
4053.3828,8320.4141,8320.4141
4053.5354,8267.1221,8267.1221
4053.6877,8288.5869,8288.5869
4053.8401,8234.8232,8234.8232
4053.9924,8183.7832,8183.7832
4054.145,8098.2061,8098.2061
4054.2974,8034.0508,8034.0508
4054.4497,7859.5278,7859.5278
4054.6021,7820.2178,7820.2178
4054.7544,7852.2461,7852.2461
4054.907,7940.3979,7940.3979
4055.0593,7961.4268,7961.4268
4055.2117,7985.0942,7985.0942
4055.364,8028.0381,8028.0381
4055.5166,8023.4072,8023.4072
4055.6689,7976.0649,7976.0649
4055.8213,8096.1172,8096.1172
4055.9736,8104.917,8104.917
4056.1262,8068.4482,8068.4482
4056.2786,8115.916,8115.916
4056.4309,8061.394,8061.394
4056.5833,8002.7432,8002.7432
4056.7356,8050.9702,8050.9702
4056.8882,8135.7178,8135.7178
4057.0405,8154.5322,8154.5322
4057.1929,8120.145,8120.145
4057.3452,8103.0039,8103.0039
4057.4978,8111.7979,8111.7979
4057.6501,8111.8838,8111.8838
4057.8025,8114.2949,8114.2949
4057.9548,8235.4492,8235.4492
4058.1074,8343.3086,8343.3086
4058.2598,8353.4053,8353.4053
4058.4121,8402.2188,8402.2188
4058.5645,8401.6318,8401.6318
4058.7168,8351.168,8351.168
4058.8694,8344.5566,8344.5566
4059.0217,8335.584,8335.584
4059.1741,8218.1641,8218.1641
4059.3264,8153.4282,8153.4282
4059.479,8203.9785,8203.9785
4059.6313,8295.8037,8295.8037
4059.7837,8303.3809,8303.3809
4059.936,8283.083,8283.083
4060.0886,8317.3379,8317.3379
4060.241,8349.1436,8349.1436
4060.3933,8429.8574,8429.8574
4060.5457,8446.8535,8446.8535
4060.698,8354.0078,8354.0078
4060.8506,8330.082,8330.082
4061.0029,8385.9727,8385.9727
4061.1553,8397.7217,8397.7217
4061.3076,8320.4932,8320.4932
4061.4602,8240.2451,8240.2451
4061.6125,8216.4287,8216.4287
4061.7649,8175.2739,8175.2739
4061.9172,7995.3931,7995.3931
4062.0698,8129.188,8129.188
4062.2222,7850.2471,7850.2471
4062.3745,8622.5127,8717.6104
4062.5269,9068.4414,9068.4414
4062.6792,9007.252,9055.7949
4062.8318,9057.8799,9057.8799
4062.9841,9104.8838,9104.8838
4063.1365,8838.543,8838.543
4063.2888,8987.4873,9034.4854
4063.4414,8997.6172,9044.6963
4063.5938,8587.6123,8587.6123
4063.7461,8479.0801,8524.3994
4063.8984,8311.3975,8356.4385
4064.051,8230.8145,8320.8945
4064.2034,8180.5928,8270.6338
4064.3557,8184.4541,8274.8135
4064.5081,8112.29,8157.21
4064.6604,7987.9102,7987.9102
4064.813,8180.2759,8180.2759
4064.9653,8839.2617,8887.5527
4065.1177,9077.5615,9077.5615
4065.27,8838.542,8838.542
4065.4226,8913.5449,8913.5449
4065.575,8512.2324,8512.2324
4065.7273,8653.9287,8653.9287
4065.8796,9493.8018,9493.8018
4066.0322,9438.2656,9438.2656
4066.1846,9075.418,9075.418
4066.3369,8685.3975,8685.3975
4066.4893,8634.2666,8634.2666
4066.6416,8525.0586,8525.0586
4066.7942,8473.9756,8473.9756
4066.9465,8456.873,8456.873
4067.0989,8465.0879,8510.5479
4067.2512,8423.1025,8423.1025
4067.4038,8383.7656,8383.7656
4067.5562,8348.4824,8348.4824
4067.7085,8354.4824,8354.4824
4067.8608,8327.5654,8327.5654
4068.0134,8174.6489,8174.6489
4068.1658,8434.8115,8434.8115
4068.3181,8287.8574,8287.8574
4068.4705,7837.7412,7837.7412
4068.6228,8067.2861,8067.2861
4068.7754,8036.5698,8036.5698
4068.9277,8018.6479,8018.6479
4069.0801,7973.9209,7973.9209
4069.2324,7908.3638,7997.9648
4069.385,7863.7632,7953.3232
4069.5374,7910,7954.959
4069.6897,8232.9629,8325.7158
4069.842,8692.6035,8740.3408
4069.9946,8810.8818,8810.8818
4070.147,9140.0654,9140.0654
4070.2993,10296.7695,10296.7695
4070.4517,10678.5498,10678.5498
4070.604,11837.9199,11837.9199
4070.7566,11966.6699,11966.6699
4070.9089,11496.6699,11496.6699
4071.0613,11047.7695,11047.7695
4071.2136,9740.7881,9740.7881
4071.3662,9335.2031,9431.6387
4071.5186,9393.8555,9393.8555
4071.6709,9399.5557,9399.5557
4071.8232,9364.1807,9364.1807
4071.9758,10015.1299,10015.1299
4072.1282,10344.1396,10344.1396
4072.2805,10646,10646
4072.4329,10764.4004,10764.4004
4072.5852,11037.3701,11037.3701
4072.7378,9555.8252,9555.8252
4072.8901,9245.3906,9245.3906
4073.0425,9294.0332,9294.0332
4073.1948,8885.8848,8885.8848
4073.3474,8700.2607,8700.2607
4073.4998,8407.2139,8407.2139
4073.6521,8363.8438,8363.8438
4073.8044,8248.6738,8248.6738
4073.957,8236.6719,8236.6719
4074.1094,8253.4922,8253.4922
4074.2617,8280.8711,8280.8711
4074.4141,8374.3604,8419.9395
4074.5664,8596.9707,8829.1592
4074.719,8572.833,8846.5664
